image_id,target_ar,decision_type,selected_k,delta_improve_vs_baseline,teacher_backend,teacher_confidence,validator_note,baseline_used_candidate_id
pond5_image_147674053,1:1,keep_full,5,0.0,qwen25_vl,0.504326,,1x1_g12x12_smaxc_i0001
pond5_image_147674053,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
pond5_image_147674053,16:9,keep_full,5,0.0,qwen25_vl,0.531193,,16x9_g12x12_smaxc_i0001
pond5_image_147674053,3:4,crop,4,0.0,qwen25_vl,0.5120870000000002,,3x4_g12x12_steach_cacnet_jit0_15_i0007
pond5_image_147674053,4:3,keep_full,5,0.0,qwen25_vl,0.53006,,4x3_g12x12_smaxc_i0001
bigstock_image_4940120,1:1,crop,5,0.0,qwen25_vl,0.8630169999999999,,1x1_g12x12_smaxc_i0001
bigstock_image_4940120,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx0_i0002
bigstock_image_4940120,16:9,keep_full,2,0.0,qwen25_vl,1.0,,16x9_g12x12_smy2_i0004
bigstock_image_4940120,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_4940120,4:3,crop,5,0.0,qwen25_vl,0.857905,,4x3_g12x12_steach_cgs_proj0_i0001
bigstock_image_307069546,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
bigstock_image_307069546,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_307069546,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
bigstock_image_307069546,3:4,crop,5,0.0,qwen25_vl,0.9482889999999999,,3x4_g12x12_smaxc_i0001
bigstock_image_307069546,4:3,crop,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1131410603,1:1,crop,5,0.0,qwen25_vl,0.8848479999999999,,1x1_g12x12_smaxc_i0001
sstk_image_1131410603,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1131410603,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1131410603,3:4,crop,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_1131410603,4:3,crop,5,0.0,qwen25_vl,0.7878999999999998,,4x3_g12x12_smaxc_i0001
sstk_image_717375877,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_717375877,9:16,crop,5,0.0,qwen25_vl,0.9735650000000007,,9x16_g12x12_smaxc_i0001
sstk_image_717375877,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_717375877,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_717375877,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_steach_cacnet_proj0_i0001
sstk_image_1438381256,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_1438381256,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1438381256,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_steach_cgs_jit0_12_i0004
sstk_image_1438381256,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1438381256,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_148082888,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_148082888,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_148082888,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_148082888,3:4,keep_full,2,0.0,qwen25_vl,0.9273,,3x4_g12x12_smaxc_i0001
sstk_image_148082888,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_596598524,1:1,crop,2,0.0,qwen25_vl,0.5,,1x1_g12x12_steach_cacnet_jit0_10_i0005
sstk_image_596598524,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx2_i0004
sstk_image_596598524,16:9,crop,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_596598524,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx2_i0004
sstk_image_596598524,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_345381233,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_345381233,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_345381233,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_345381233,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_345381233,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
bigstock_image_253780393,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
bigstock_image_253780393,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_253780393,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
bigstock_image_253780393,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_253780393,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_631869536,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smx1_i0003
sstk_image_631869536,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
sstk_image_631869536,16:9,crop,2,0.0,qwen25_vl,1.0,,16x9_g12x12_s5_i0058
sstk_image_631869536,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
sstk_image_631869536,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
pond5_image_108212571,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
pond5_image_108212571,9:16,keep_full,5,0.0,qwen25_vl,0.8708130000000001,,9x16_g12x12_smaxc_i0001
pond5_image_108212571,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
pond5_image_108212571,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
pond5_image_108212571,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_2146948015,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_2146948015,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2146948015,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_2146948015,3:4,keep_full,5,0.0,qwen25_vl,0.50322,,3x4_g12x12_smaxc_i0001
sstk_image_2146948015,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_48125867,1:1,crop,5,0.0,qwen25_vl,0.936857,,1x1_g12x12_smaxc_i0001
bigstock_image_48125867,9:16,keep_full,1,0.0,qwen25_vl,0.5,,9x16_g12x12_smx1_i0003
bigstock_image_48125867,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy0_i0002
bigstock_image_48125867,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
bigstock_image_48125867,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_571080694,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_571080694,9:16,crop,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_571080694,16:9,keep_full,5,0.0,qwen25_vl,0.8447499999999999,,16x9_g12x12_smaxc_i0001
sstk_image_571080694,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_571080694,4:3,keep_full,5,0.0,qwen25_vl,0.8182600000000002,,4x3_g12x12_smaxc_i0001
bigstock_image_112983323,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
bigstock_image_112983323,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_112983323,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
bigstock_image_112983323,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
bigstock_image_112983323,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
pond5_image_32270880,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
pond5_image_32270880,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
pond5_image_32270880,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
pond5_image_32270880,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
pond5_image_32270880,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_55694432,1:1,minimal_crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smx1_i0003
bigstock_image_55694432,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
bigstock_image_55694432,16:9,keep_full,2,0.0,qwen25_vl,1.0,,16x9_g12x12_smy0_i0002
bigstock_image_55694432,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
bigstock_image_55694432,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
bigstock_image_373319728,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
bigstock_image_373319728,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_373319728,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
bigstock_image_373319728,3:4,crop,5,0.0,qwen25_vl,0.845398,,3x4_g12x12_smaxc_i0001
bigstock_image_373319728,4:3,crop,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1277825092,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1277825092,9:16,crop,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1277825092,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_1277825092,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1277825092,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_326554759,1:1,keep_full,5,0.0,qwen25_vl,0.5135259999999999,,1x1_g12x12_smaxc_i0001
bigstock_image_326554759,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
bigstock_image_326554759,16:9,keep_full,5,0.0,qwen25_vl,0.514133,,16x9_g12x12_smaxc_i0001
bigstock_image_326554759,3:4,keep_full,5,0.0,qwen25_vl,0.5102159999999999,,3x4_g12x12_smaxc_i0001
bigstock_image_326554759,4:3,keep_full,5,0.0,qwen25_vl,0.5411890000000001,,4x3_g12x12_smaxc_i0001
sstk_image_1442319950,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1442319950,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1442319950,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1442319950,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1442319950,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_712424092,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_712424092,9:16,crop,5,0.0,qwen25_vl,0.5,,9x16_g12x12_steach_cacnet_jit0_10_i0006
sstk_image_712424092,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_712424092,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_steach_cgs_proj0_i0005
sstk_image_712424092,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1322374571,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smy1_i0002
sstk_image_1322374571,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1322374571,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy0_i0002
sstk_image_1322374571,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_1322374571,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_350501519,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_350501519,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_350501519,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_350501519,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_350501519,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_378288403,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_378288403,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_378288403,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_378288403,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_378288403,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_200456765,1:1,crop,5,0.0,qwen25_vl,0.5,,1x1_g12x12_steach_cgs_proj0_i0001
sstk_image_200456765,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_200456765,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_200456765,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_200456765,4:3,keep_full,5,0.0,qwen25_vl,0.510359,,4x3_g12x12_smaxc_i0001
sstk_image_1070169710,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_1070169710,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1070169710,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1070169710,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_1070169710,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1213465633,1:1,crop,5,0.0,qwen25_vl,0.5071450000000002,,1x1_g12x12_smaxc_i0001
sstk_image_1213465633,9:16,crop,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1213465633,16:9,crop,5,0.0,qwen25_vl,0.504974,,16x9_g12x12_steach_cacnet_proj0_i0001
sstk_image_1213465633,3:4,crop,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_1213465633,4:3,keep_full,5,0.0,qwen25_vl,0.519665,,4x3_g12x12_smaxc_i0001
sstk_image_2090619325,1:1,keep_full,5,0.0,qwen25_vl,0.574505,,1x1_g12x12_smaxc_i0001
sstk_image_2090619325,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2090619325,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_2090619325,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_2090619325,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1941006184,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1941006184,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1941006184,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1941006184,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1941006184,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_91687388,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_steach_cacnet_proj0_i0001
bigstock_image_91687388,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_91687388,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
bigstock_image_91687388,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_91687388,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_2181615013,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_2181615013,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2181615013,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_2181615013,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_2181615013,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_50137285,1:1,keep_full,5,0.0,qwen25_vl,0.5292870000000001,,1x1_g12x12_smaxc_i0001
sstk_image_50137285,9:16,crop,5,0.0,qwen25_vl,0.7254209999999999,,9x16_g12x12_smaxc_i0001
sstk_image_50137285,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_50137285,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_50137285,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
pond5_image_169465370,1:1,keep_full,5,0.0,qwen25_vl,0.5360639999999999,,1x1_g12x12_smaxc_i0001
pond5_image_169465370,9:16,keep_full,5,0.0,qwen25_vl,0.502293,,9x16_g12x12_smaxc_i0001
pond5_image_169465370,16:9,keep_full,5,0.0,qwen25_vl,0.5574220000000001,,16x9_g12x12_smaxc_i0001
pond5_image_169465370,3:4,keep_full,5,0.0,qwen25_vl,0.507487,,3x4_g12x12_smaxc_i0001
pond5_image_169465370,4:3,keep_full,5,0.0,qwen25_vl,0.531865,,4x3_g12x12_smaxc_i0001
bigstock_image_129575693,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
bigstock_image_129575693,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
bigstock_image_129575693,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
bigstock_image_129575693,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_129575693,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_95210855,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
bigstock_image_95210855,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
bigstock_image_95210855,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
bigstock_image_95210855,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
bigstock_image_95210855,4:3,crop,5,0.0,qwen25_vl,0.5192019999999999,,4x3_g12x12_steach_cacnet_proj0_i0001
sstk_image_1190773105,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1190773105,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1190773105,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_steach_gaic_proj0_i0001
sstk_image_1190773105,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1190773105,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_423600652,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_423600652,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_423600652,16:9,crop,2,0.0,qwen25_vl,1.0,,16x9_g12x12_s5_i0078
sstk_image_423600652,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_423600652,4:3,crop,4,0.0,qwen25_vl,0.507418,,4x3_g12x12_steach_cacnet_jit0_20_i0003
sstk_image_1074361184,1:1,keep_full,1,0.0,qwen25_vl,0.5,,1x1_g12x12_smy0_i0002
sstk_image_1074361184,9:16,keep_full,3,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1074361184,16:9,crop,2,0.0,qwen25_vl,0.521138999999998,,16x9_g12x12_s0_i0035
sstk_image_1074361184,3:4,keep_full,2,0.0,qwen25_vl,1.0,,3x4_g12x12_smy0_i0002
sstk_image_1074361184,4:3,crop,1,0.0,qwen25_vl,0.5,,4x3_g12x12_s2_i0027
pond5_image_196804442,1:1,crop,5,0.0,qwen25_vl,0.5146310000000001,,1x1_g12x12_smaxc_i0001
pond5_image_196804442,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
pond5_image_196804442,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
pond5_image_196804442,3:4,crop,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
pond5_image_196804442,4:3,crop,1,0.0,qwen25_vl,0.5,,4x3_g12x12_steach_cgs_jit0_20_i0002
sstk_image_1070177867,1:1,keep_full,5,0.0,qwen25_vl,0.517575,,1x1_g12x12_smaxc_i0001
sstk_image_1070177867,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1070177867,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_1070177867,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1070177867,4:3,keep_full,5,0.0,qwen25_vl,0.8539149999999999,,4x3_g12x12_smaxc_i0001
sstk_image_2294237909,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_2294237909,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_2294237909,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_2294237909,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_2294237909,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1036349740,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_1036349740,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1036349740,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1036349740,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1036349740,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_557100514,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_557100514,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_557100514,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_557100514,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_557100514,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1751602142,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_1751602142,9:16,keep_full,1,0.0,qwen25_vl,0.5,,9x16_g12x12_smx2_i0004
sstk_image_1751602142,16:9,keep_full,2,0.0,qwen25_vl,1.0,,16x9_g12x12_smy0_i0002
sstk_image_1751602142,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1751602142,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_324732935,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_steach_cacnet_jit0_11_i0016
sstk_image_324732935,9:16,keep_full,5,0.0,qwen25_vl,0.7420550000000001,,9x16_g12x12_smaxc_i0001
sstk_image_324732935,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy0_i0002
sstk_image_324732935,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smy0_i0002
sstk_image_324732935,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1648192114,1:1,keep_full,5,0.0,qwen25_vl,0.512227,,1x1_g12x12_smaxc_i0001
sstk_image_1648192114,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1648192114,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_1648192114,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_1648192114,4:3,keep_full,5,0.0,qwen25_vl,0.7254539999999999,,4x3_g12x12_smaxc_i0001
sstk_image_124011502,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_124011502,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_124011502,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_124011502,3:4,crop,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_124011502,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
